cycles,instructions,cache_misses,branch_misses,label
77475573,70905225,9220,8353,0
76672178,70895001,9213,8434,0
79888298,70910075,9157,8257,0
79122074,70912765,9475,9275,0
79083796,70896836,8822,8602,0
79077980,70901060,8791,8670,0
81449453,70901854,8550,8301,0
81489022,70906642,9184,8738,0
78384390,70913307,9288,9095,0
77487763,70892411,8687,8196,0
78248916,70897342,8881,8020,0
75925703,70905085,8707,8258,0
80700127,70910127,9337,8550,0
81467204,70901860,9325,8607,0
79076520,70896601,8776,8378,0
78286616,70906327,9235,8655,0
79904139,70910959,8644,8698,0
77521794,70904671,9493,9010,0
80685664,70906135,8991,8808,0
79092201,70902410,9190,8693,0
80682552,70907060,9067,8606,0
79090301,70908366,8671,8192,0
76946176,70892324,8864,8480,0
76684524,70895633,8552,7597,0
81470747,70909813,8633,8313,0
76674722,70894950,8730,8442,0
78324132,70911519,9052,8770,0
79066667,70900866,8341,8587,0
80674919,70908490,9030,8600,0
79890711,70905346,8406,8842,0
79909583,70914266,8523,9457,0
79918974,70913235,8941,9058,0
79879208,70901882,9295,8647,0
81475373,70900661,9266,8448,0
80844286,70937322,9670,10332,0
78370294,70898798,9274,8309,0
75677986,71010162,9743,9914,0
79919471,70913142,9070,8927,0
77524284,70896020,8385,8546,0
80666418,70911921,9155,8444,0
79154422,70917471,9324,9204,0
80650025,70895795,9032,8467,0
79082537,70909762,9250,8817,0
80699393,70916062,8807,8836,0
76677055,70896002,8265,8593,0
79901837,70905767,8663,8847,0
78120014,70897133,8871,8315,0
80013439,70944292,9900,9820,0
79139553,70912100,9334,9405,0
79554351,71147214,13142,12552,0
79012942,71218326,12789,12070,0
78761330,71153556,12537,12422,0
79131541,70910806,9486,8817,0
80271819,71127748,12124,11285,0
79776700,71217090,13339,13243,0
77612130,70922810,9204,9473,0
79116638,70914413,9065,9101,0
79118945,70909001,9034,9220,0
81540879,70926514,9393,8892,0
80724808,70915320,9697,8967,0
80733527,70918610,8905,9016,0
78696918,70926883,9654,9374,0
78385288,70889721,8539,8463,0
79571588,70902537,9194,8133,0
78285083,70904314,8665,8919,0
81504408,70914989,9296,8998,0
79864020,70905908,8978,8682,0
