cycles,instructions,cache_misses,branch_misses,label
1396692319,1459718536,10774142,11182586,1
1396475139,1456101762,10636510,11134269,1
1403735772,1458746164,10874100,11193899,1
1405014190,1456225743,10847725,11154165,1
1398565242,1455650231,10781057,11143020,1
1400214342,1455846915,10646334,11192107,1
1396471168,1455915428,10623657,11124478,1
1393579834,1455859103,10763479,11130436,1
1394067241,1455850243,10618679,11124041,1
1393444352,1455660550,10835378,11137995,1
1393353223,1455742436,10735257,11142351,1
1395481129,1455805905,10514061,11150828,1
1398817044,1455802038,10792089,11139414,1
1398834368,1455598983,10862199,11102521,1
1397527420,1455904922,10422361,11120480,1
1401918338,1456005285,10658113,11133651,1
1396065702,1455502749,10829629,11138557,1
1391109368,1455777123,10708643,11142472,1
1402482959,1459232484,10929786,11182377,1
1396565891,1455587978,10896538,11154403,1
1394354190,1455783543,10429247,11173468,1
1398772998,1455620039,10676081,11136843,1
1396036910,1455397991,10478109,11168098,1
1390685470,1455731414,10729018,11101364,1
1391139062,1455508972,10703760,11125305,1
1397501456,1455883031,10724435,11107588,1
1395915296,1456114840,10852643,11145581,1
1399872173,1458914408,10789821,11165844,1
1401790434,1456080870,10731182,11254252,1
1399139842,1455686372,10775746,11154073,1
1393618159,1455669150,10694299,11099997,1
1399933375,1455757832,10423995,11147886,1
1396754911,1455285427,10558101,11139749,1
1393378005,1455735033,10630567,11143012,1
1398474392,1455724929,10945136,11168056,1
1396166038,1455379627,10657887,11111931,1
1397493292,1455607374,10733859,11103073,1
1392182578,1455873992,10749805,11131949,1
1392458135,1455723359,10630400,11138263,1
1394682215,1455556388,10826560,11132420,1
1398625619,1456743799,10838520,11175501,1
1397080378,1456817122,10592311,11163299,1
1393652305,1455697837,10705902,11145642,1
1400831891,1455754148,10999604,11151964,1
1400110585,1455890355,10682978,11145480,1
1394409058,1455869311,10753334,11097864,1
1393146789,1455168097,10888311,11105461,1
1399607668,1460020085,11036966,11168646,1
1395046439,1455592773,10981295,11200638,1
1402651920,1458837002,10798626,11181538,1
1394703226,1455545626,10552897,11160333,1
1397999889,1455648468,10850106,11129874,1
1399350589,1455759565,11101318,11186921,1
1399406286,1455803697,10599088,11158159,1
1396188839,1455797865,10967759,11146424,1
1389106433,1455471289,10831339,11098726,1
1397528627,1455521068,10624749,11135465,1
1391208682,1455319834,10654155,11116483,1
1390458211,1455508781,10566566,11122263,1
1396441781,1455599865,10770331,11109321,1
1396003505,1456039811,10815693,11131323,1
1398789448,1455623870,10812136,11138287,1
1401310985,1455488783,10795706,11162212,1
1401609465,1459116104,10699675,11155194,1
1394149594,1455517963,11051028,11099460,1
1397051579,1455213272,11019953,11136801,1
1397536032,1455671776,10530322,11146559,1
1396342060,1455697164,10893288,11139995,1
1403064496,1455937540,11001702,11174966,1
1409840511,1455593649,10740001,11292057,1
1403675567,1455399961,10668642,11221599,1
1394686606,1455531955,10944496,11116837,1
1403074445,1459935354,10786224,11173782,1
1400541137,1455572981,11034672,11213162,1
1399291448,1455584734,10920390,11114848,1
1405841929,1455406859,10694556,11239677,1
1401004372,1455710973,10805022,11152340,1
1390564595,1455608089,10878667,11130632,1
1402893070,1459562850,11067192,11160818,1
1386231225,1455860009,10859155,11104601,1
1401304261,1458673771,10660675,11229264,1
1398624217,1455504933,10980199,11129620,1
1402498819,1455080031,10506059,11214469,1
1393819046,1455392306,10578981,11118466,1
1401497384,1455548277,10829577,11121699,1
1404925772,1459557131,10861604,11174529,1
1403815090,1459575504,10767156,11190793,1
1395014903,1455778358,10828467,11127808,1
1396236833,1455536296,10680181,11160828,1
1389428557,1455322758,10892776,11134948,1
1393471280,1455134731,10869113,11140021,1
1391992174,1455475331,10578791,11113960,1
1393681066,1455219227,10785222,11152308,1
1393547989,1455302982,10669082,11126702,1
1400746152,1455838823,10960287,11136450,1
1398574676,1455339250,10500097,11145646,1
1397913255,1455263715,10552211,11155970,1
1395963587,1455470634,10545101,11169089,1
1401765280,1458865270,10807090,11275401,1
1399851004,1455424159,10783888,11188821,1
1389182360,1455479227,10452955,11122387,1
1394963141,1455255465,10586904,11120448,1
1395386872,1455771331,10652004,11138631,1
1401185203,1455682955,10702234,11137471,1
1400258861,1455468312,10693912,11156072,1
1396727629,1455832519,10442278,11121259,1
1396077002,1455769734,10721320,11134074,1
1395657674,1455748830,10753920,11146827,1
1402003610,1460580520,10767745,11171386,1
1403684726,1459698009,10828186,11211726,1
1405076968,1455871442,10800643,11215337,1
1410878020,1455469637,10901504,11219511,1
1398493658,1459434401,10660363,11125971,1
1397410196,1455531077,10481758,11151363,1
1400891164,1460123164,10649812,11216734,1
1394151830,1455658279,10876933,11135967,1
1401310836,1459599322,10687990,11209216,1
1395987567,1455985503,10710884,11174329,1
1395954222,1455448219,11065340,11130806,1
1393444219,1455324497,10691880,11162470,1
1400884199,1455738437,10806286,11128697,1
1397100502,1455533359,10640630,11122327,1
1399353673,1454881617,10862515,11085895,1
1393195437,1455758546,10631961,11178791,1
1395203711,1455243757,10865637,11134440,1
1397844747,1455496560,10739762,11137962,1
1396331545,1455863919,10651391,11187233,1
1394942546,1455762031,10735003,11142627,1
1406976648,1459654744,10936678,11155632,1
1396207021,1455839131,10648261,11154303,1
1394005197,1455186670,10707596,11111345,1
1404672200,1455685924,10797260,11173943,1
1394720465,1455810340,10762667,11167311,1
1390501238,1455507639,10586026,11135687,1
1393665457,1455759190,10543591,11120441,1
1392052337,1455754872,10803996,11174251,1
1391901477,1455408562,10552755,11110235,1
1397692158,1455439831,10709982,11178983,1
1396729309,1455381252,10962095,11144112,1
1397533788,1455969898,10695041,11129385,1
1399843320,1455612176,10831802,11125863,1
1402888579,1455926182,10866342,11180300,1
1400973930,1455709076,10860496,11166311,1
1395867578,1455359284,10539525,11104637,1
1397883462,1458556853,11027259,11166957,1
1390500183,1455317977,10465475,11109356,1
1393555238,1455363625,10815075,11130042,1
1392898749,1455674654,10834721,11136317,1
