cycles,instructions,cache_misses,branch_misses,label
30323509,37469821,8128,9961,0
30421122,37486896,8255,109933,0
30223124,37422417,7591,9129,0
30348747,37470574,8403,10371,0
30298356,37469369,8554,9801,0
30304523,37468628,8048,109690,0
32271356,37452292,8001,209454,0
30318692,37476553,8252,10007,0
30247687,37439688,8027,9564,0
30308457,37453653,8298,9821,0
30323067,37471439,8391,9807,0
30390361,37482691,9051,10244,0
30326073,37472452,8420,9805,0
30385212,37483046,13440,110525,0
30223235,37429333,8065,109184,0
30301215,37470107,7968,9972,0
30340347,37444796,7518,109523,0
30247974,37434621,7867,14116,0
30257571,37442735,8455,9406,0
30366373,37478075,8667,110262,0
30220903,37435740,7844,9354,0
30304527,37466897,8077,9882,0
30193200,37428075,7787,8796,0
30275753,37467617,7911,9416,0
30261812,37448556,8022,9722,0
31603834,37498086,8745,139549,0
32167584,37472466,8339,209655,0
30338740,37471472,8355,9848,0
30386860,37479299,8444,110518,0
30297626,37478741,8309,10060,0
30229489,37446091,7902,9536,0
30251553,37467529,8296,9899,0
30272378,37463153,8343,10064,0
30242202,37467895,7681,9390,0
30249320,37471091,8005,9671,0
30193859,37434857,7547,9079,0
30195879,37438052,7543,9187,0
30383614,37490622,8845,10412,0
30248130,37468695,7971,9679,0
31218347,37435383,7669,109456,0
32114213,37474959,8035,109373,0
30501790,37484865,8605,29868,0
30241692,37476733,8041,9379,0
30225003,37442830,7478,9412,0
32116275,37450190,8086,209748,0
30294361,37477583,8342,10184,0
32196532,37480279,8163,136292,0
32164887,37489976,8292,109980,0
32165364,37478339,8509,110293,0
30294219,37479414,8565,9912,0
30252935,37471175,7783,109562,0
30339408,37488991,8698,10739,0
31328266,37483579,8571,109736,0
32327753,37471861,8244,209725,0
30304640,37481685,8400,9647,0
32120795,37477734,8301,209613,0
30273941,37469248,8112,9690,0
30279945,37471330,8057,9442,0
30214085,37446882,7759,9398,0
30279988,37460924,7977,9979,0
32159949,37485097,15684,109431,0
30286468,37471566,8803,9961,0
30228253,37458555,8228,9369,0
30266984,37470694,8845,9443,0
30229396,37448991,8048,9017,0
30302143,37482049,8675,10315,0
31268541,37465860,8586,109492,0
32206689,37469168,8193,309188,0
32139216,37473694,8125,109591,0
30248339,37444826,7957,9773,0
30367307,37469184,8324,110057,0
30311276,37473815,8482,10479,0
30222123,37463075,7775,9029,0
30333617,37473434,7868,109717,0
32107401,37472067,8232,109436,0
32326355,37472147,8001,209443,0
30250703,37474190,7780,9754,0
30231446,37443737,7578,9581,0
30224648,37441420,7822,9271,0
30211083,37441799,7856,9116,0
30291063,37476138,7961,9864,0
30232977,37464906,8457,9216,0
32170947,37484023,8594,110201,0
31297914,37471120,8313,109358,0
30277611,37473800,8525,10158,0
30187874,37436283,7502,8852,0
30272007,37473332,8114,9762,0
30270442,37476302,8527,9662,0
30262064,37474118,8395,9266,0
30281412,37471459,8078,9892,0
30299918,37484288,8447,21793,0
30316387,37464971,8033,10069,0
30403106,37489571,9348,20276,0
30254864,37442495,8031,9103,0
30214271,37429702,6985,8930,0
30352176,37470910,8174,9595,0
30333593,37468617,8061,109963,0
30298710,37475035,8000,9748,0
31304927,37446459,8027,109525,0
30286251,37470353,8101,9579,0
30302220,37453073,8511,9766,0
31237571,37428785,7353,109166,0
30271565,37444544,8190,9630,0
31031284,37480994,8146,76693,0
30343387,37438689,12591,109730,0
32164742,37479012,8111,109492,0
30261747,37441187,8070,109785,0
32216648,37445632,8223,181049,0
32204006,37478704,16103,110061,0
31328147,37467804,8762,109689,0
30228740,37437483,7966,8962,0
30247412,37445395,7631,9031,0
30371930,37471390,8263,10063,0
30387609,37472233,8633,109287,0
32168957,37457494,8345,109917,0
30301977,37432273,7564,209523,0
30296361,37472208,8335,9618,0
31305662,37468521,8318,109561,0
30274880,37461504,8061,9317,0
30268857,37468207,7883,9681,0
30322393,37466123,8225,9911,0
30271946,37458010,8073,9654,0
32108790,37442646,7731,109343,0
30238775,37440208,7387,9199,0
30289352,37466699,8482,9394,0
30318972,37453391,8266,10339,0
30306384,37428116,7327,109266,0
32205724,37464551,8531,209776,0
30320561,37474465,8278,9791,0
30318144,37465330,8433,10134,0
30406024,37474732,8222,110429,0
32104824,37443799,7916,109561,0
32168339,37456215,8168,225058,0
30370689,37483936,8526,10398,0
30259583,37456576,8299,9496,0
30329039,37469076,8080,109632,0
32115712,37444224,8436,109330,0
30279714,37466119,8227,9141,0
32183089,37474586,8456,109959,0
30286275,37448236,8130,10185,0
31285488,37445349,7528,109606,0
30321542,37468379,8758,9832,0
32158796,37469090,7979,109817,0
32149338,37459341,8652,109447,0
30254531,37445756,7917,9134,0
30279923,37444464,7953,9721,0
32379062,37466212,7879,209565,0
30263906,37466209,7993,9481,0
30287093,37468474,7975,9814,0
32208311,37469626,8479,109745,0
30333313,37478760,8005,9743,0
30269525,37443928,8410,9714,0
30274502,37450217,7627,9566,0
32097765,37437188,7505,208992,0
30323384,37466115,8123,88438,0
30340893,37440922,7958,109458,0
30259734,37446602,7698,9394,0
